#phi = 95.1742565026
#omega = 206.789819311
#c = -0.00168417469944
# Set Channel 3 Frequency from port 3 of ZVA is 3 GHZ Moved 

Time,CHAN1,CHAN2,CHAN3,CHAN4
28.4  18.94E-004  -8.74E-003  2.5461E-002  -2.2996E-001
28.4003333333  5.94E-004  -7.27E-003  3.0449E-002  -2.2996E-001
28.4006666667  -1.432E-003  6.652E-002  2.8334E-002  -2.2971E-001
28.401  1.799E-003  -1.764E-002  3.1272E-002  -2.2996E-001
28.4013333333  7.2E-005  4.201E-002  3.1301E-002  -2.2996E-001
28.4016666667  1.649E-003  1.257E-002  3.3986E-002  -2.2946E-001
28.402  -1.804E-003  6.414E-002  3.1775E-002  -2.2971E-001
28.4023333333  9.72E-004  1.0478E-001  2.9755E-002  -2.2946E-001
28.4026666667  1.45E-004  7.909E-002  3.0229E-002  -2.2971E-001
28.403  -7.55E-004  1.6456E-001  2.0452E-002  -2.2920E-001
28.4033333333  6.72E-004  8.448E-002  2.9062E-002  -2.2971E-001
28.4036666667  -7.55E-004  1.0661E-001  2.8871E-002  -2.2920E-001
28.404  -7.8E-005  9.569E-002  2.7987E-002  -2.2946E-001
28.4043333333  8.94E-004  9.538E-002  2.6218E-002  -2.2971E-001
28.4046666667  -6.05E-004  1.4601E-001  2.2199E-002  -2.2920E-001
28.405  -6.82E-004  1.5714E-001  1.1903E-002  -2.2946E-001
28.4053333333  -5E-006  1.9905E-001  3.643E-003  -2.3022E-001
28.4056666667  2.22E-004  1.2239E-001  2.3724E-002  -2.2920E-001
28.406  -7.8E-005  1.3894E-001  1.7497E-002  -2.2946E-001
28.4063333333  -5.27E-004  1.6644E-001  1.0601E-002  -2.2996E-001
28.4066666667  -1.282E-003  1.5529E-001  1.4762E-002  -2.2920E-001
28.407  -7.8E-005  1.9621E-001  8.536E-003  -2.3022E-001
28.4073333333  2.321E-003  1.6861E-001  1.9753E-002  -2.2971E-001
28.4076666667  -2.254E-003  1.6271E-001  2.0293E-002  -2.2946E-001
28.408  7.2E-005  1.5714E-001  1.5051E-002  -2.2971E-001
28.4083333333  3.72E-004  1.6241E-001  -2.820E-003  -2.2946E-001
28.4086666667  -2.031E-003  1.7609E-001  5.245E-003  -2.2971E-001
28.409  -7.8E-005  1.5620E-001  1.2030E-002  -2.2971E-001
28.4093333333  5.94E-004  1.6798E-001  2.20E-004  -2.2946E-001
28.4096666667  -1.732E-003  1.8549E-001  -2.115E-003  -2.2946E-001
28.41  1.122E-003  1.3157E-001  -1.6502E-002  -2.2946E-001
28.4103333333  -1.132E-003  1.8265E-001  -2.788E-003  -2.2971E-001
28.4106666667  4.45E-004  1.8990E-001  -3.4E-005  -2.2971E-001
28.411  -4.55E-004  1.6550E-001  -6.277E-003  -2.2996E-001
28.4113333333  4.45E-004  6.084E-002  -2.4299E-002  -2.2946E-001
28.4116666667  4.45E-004  1.2300E-001  -1.8747E-002  -2.2893E-001
28.412  -6.82E-004  1.2881E-001  -1.8715E-002  -2.2946E-001
28.4123333333  -5.27E-004  1.3770E-001  -2.2019E-002  -2.2971E-001
28.4126666667  2.95E-004  1.4046E-001  -1.4995E-002  -2.2971E-001
28.413  3.72E-004  1.2543E-001  -1.7881E-002  -2.2971E-001
28.4133333333  7.2E-005  5.367E-002  -2.4365E-002  -2.2920E-001
28.4136666667  1.499E-003  1.0417E-001  -2.5236E-002  -2.2920E-001
28.414  -1.55E-004  5.218E-002  -2.5689E-002  -2.2893E-001
28.4143333333  8.22E-004  8.299E-002  -2.6012E-002  -2.2971E-001
28.4146666667  -9.05E-004  1.852E-002  -2.7981E-002  -2.2946E-001
28.415  3.72E-004  5.306E-002  -2.7658E-002  -2.2893E-001
28.4153333333  -3.77E-004  4.201E-002  -2.4203E-002  -2.2971E-001
28.4156666667  1.421E-003  1.1720E-001  -2.2051E-002  -2.2920E-001
28.416  -9.82E-004  1.2668E-001  -2.3142E-002  -2.2893E-001
28.4163333333  2.95E-004  -6.297E-002  -2.8916E-002  -2.2946E-001
28.4166666667  -6.82E-004  5.12E-003  -2.7754E-002  -2.2946E-001
28.417  -3.77E-004  3.755E-002  -2.8336E-002  -2.2946E-001
28.4173333333  -1.804E-003  1.703E-002  -3.0015E-002  -2.2946E-001
28.4176666667  -1.504E-003  -1.825E-002  -2.9467E-002  -2.2867E-001
28.418  9.72E-004  1.373E-002  -3.2276E-002  -2.2920E-001
28.4183333333  2.22E-004  -5.471E-002  -3.4050E-002  -2.2920E-001
28.4186666667  -8.32E-004  -1.794E-002  -2.7592E-002  -2.2946E-001
28.419  -1.504E-003  -1.6078E-001  -1.8075E-002  -2.2971E-001
28.4193333333  -5.27E-004  -6.092E-002  -2.9498E-002  -2.2920E-001
28.4196666667  -3.158E-003  -5.410E-002  -3.1564E-002  -2.2920E-001
28.42  -8.32E-004  -9.444E-002  -2.4526E-002  -2.2920E-001
28.4203333333  -1.804E-003  -1.2799E-001  -2.0640E-002  -2.2946E-001
28.4206666667  7.2E-005  -7.184E-002  -2.9337E-002  -2.2971E-001
28.421  -2.181E-003  -1.1748E-001  -2.3814E-002  -2.2920E-001
28.4213333333  2.843E-003  -1.0970E-001  -2.4752E-002  -2.2920E-001
28.4216666667  -1.732E-003  -5.765E-002  -2.9951E-002  -2.2920E-001
28.422  -5E-006  -1.3889E-001  -2.1794E-002  -2.2946E-001
28.4223333333  -1.55E-004  -1.7487E-001  -7.045E-003  -2.2920E-001
28.4226666667  5.94E-004  -1.4193E-001  -1.7209E-002  -2.2893E-001
28.423  -2.104E-003  -1.9114E-001  -8.070E-003  -2.2946E-001
28.4233333333  -1.054E-003  -1.2949E-001  -2.3301E-002  -2.2920E-001
28.4236666667  1.871E-003  -1.4682E-001  -1.4193E-002  -2.2971E-001
28.424  -1.354E-003  -1.5260E-001  -1.1244E-002  -2.2893E-001
28.4243333333  -1.354E-003  -1.6932E-001  -1.5925E-002  -2.2996E-001
28.4246666667  3.72E-004  -1.8009E-001  -1.0667E-002  -2.2971E-001
28.425  3.72E-004  -1.6717E-001  -1.3746E-002  -2.2971E-001
28.4253333333  1.45E-004  -1.7394E-001  3.18E-004  -2.2920E-001
28.4256666667  -1.132E-003  -1.7885E-001  -8.358E-003  -2.2971E-001
28.426  -3.77E-004  -1.7609E-001  2.523E-003  -2.2920E-001
28.4263333333  -1.954E-003  -1.5047E-001  2.203E-003  -2.2893E-001
28.4266666667  8.22E-004  -1.6018E-001  4.829E-003  -2.2971E-001
28.427  5.94E-004  -1.6562E-001  3.995E-003  -2.2971E-001
28.4273333333  -3.77E-004  -1.7548E-001  4.443E-003  -2.2920E-001
28.4276666667  -3.05E-004  -1.3674E-001  1.4191E-002  -2.2920E-001
28.428  2.22E-004  -1.2348E-001  2.1183E-002  -2.2946E-001
28.4283333333  1.044E-003  -1.6993E-001  9.616E-003  -2.2946E-001
28.4286666667  -6.05E-004  -1.6717E-001  2.012E-003  -2.2946E-001
28.429  -1.504E-003  -1.9084E-001  8.821E-003  -2.2946E-001
28.4293333333  -1.55E-004  -1.8134E-001  8.980E-003  -2.2971E-001
28.4296666667  -8.32E-004  -1.2711E-001  2.3756E-002  -2.2920E-001
28.43  -1.354E-003  -1.9482E-001  1.0442E-002  -2.2971E-001
28.4303333333  1.349E-003  -1.3674E-001  1.9404E-002  -2.2946E-001
28.4306666667  3.670E-003  -9.204E-002  1.9340E-002  -2.2946E-001
28.431  1.45E-004  -1.1150E-001  2.4450E-002  -2.2946E-001
28.4313333333  5.22E-004  -6.003E-002  2.8241E-002  -2.2920E-001
28.4316666667  1.421E-003  -4.607E-002  3.0703E-002  -2.2920E-001
28.432  3.72E-004  -7.480E-002  2.6756E-002  -2.2996E-001
28.4323333333  -3.77E-004  -5.737E-002  2.6504E-002  -2.2946E-001
28.4326666667  -3.05E-004  -8.015E-002  2.7198E-002  -2.2920E-001
28.433  -7.8E-005  -9.624E-002  2.4418E-002  -2.2920E-001
28.4333333333  1.499E-003  -1.3674E-001  2.3502E-002  -2.2920E-001
28.4336666667  8.94E-004  -6.97E-003  2.6946E-002  -2.2971E-001
28.434  7.44E-004  -4.964E-002  2.7261E-002  -2.2946E-001
28.4343333333  7.2E-005  4.650E-002  3.1272E-002  -2.2946E-001
28.4346666667  5.22E-004  1.166E-002  2.8114E-002  -2.2946E-001
28.435  -1.732E-003  -1.320E-002  3.0955E-002  -2.2971E-001
28.4353333333  6.72E-004  4.082E-002  2.7703E-002  -2.2971E-001
28.4356666667  5.94E-004  6.234E-002  2.9186E-002  -2.2946E-001
28.436  -3.77E-004  6.741E-002  2.7640E-002  -2.2920E-001
28.4363333333  6.72E-004  5.425E-002  2.7039E-002  -2.2893E-001
28.4366666667  -5.27E-004  1.0235E-001  2.2422E-002  -2.2893E-001
28.437  8.22E-004  3.755E-002  2.7102E-002  -2.2971E-001
28.4373333333  1.194E-003  9.842E-002  2.3915E-002  -2.2946E-001
28.4376666667  5.22E-004  1.4632E-001  1.2284E-002  -2.2971E-001
28.438  -7.8E-005  1.1297E-001  3.0481E-002  -2.2971E-001
28.4383333333  -6.05E-004  1.3770E-001  2.3534E-002  -2.2971E-001
28.4386666667  2.771E-003  1.2270E-001  2.3438E-002  -2.2920E-001
28.439  1.721E-003  8.628E-002  2.8556E-002  -2.2996E-001
28.4393333333  1.45E-004  1.0417E-001  2.5461E-002  -2.2971E-001
28.4396666667  2.021E-003  1.4201E-001  1.8991E-002  -2.2946E-001
28.44  -7.55E-004  1.1418E-001  2.4198E-002  -2.2971E-001
28.4403333333  -7.55E-004  1.8139E-001  1.0505E-002  -2.2920E-001
28.4406666667  -3.05E-004  1.4447E-001  2.0929E-002  -2.2946E-001
28.441  1.194E-003  1.7079E-001  1.1808E-002  -2.2996E-001
28.4413333333  6.72E-004  1.7016E-001  1.435E-003  -2.2996E-001
28.4416666667  1.721E-003  1.8990E-001  5.308E-003  -2.2946E-001
28.442  7.2E-005  1.5219E-001  1.3142E-002  -2.2971E-001
28.4423333333  2.95E-004  1.8549E-001  1.213E-003  -2.2971E-001
28.4426666667  1.871E-003  1.7548E-001  9.997E-003  -2.2946E-001
28.443  1.45E-004  1.6798E-001  -3.844E-003  -2.2971E-001
28.4433333333  -3.05E-004  1.5311E-001  2.364E-003  -2.2971E-001
