!Freq, Total standard uncertainty, ICDiameter, OCDiameter, MetalCond_0, AL3515_Length, PinDiameterP1_0, PinDiameterP2_0, PinDepthP1_0, PinDepthP2_0, PinDepthTotal_0, Position_0, AL3502_Length, AL3504_Length, AL3505_Length, AL3514_Length, Shorts_Length
2.4	0.000369862995451448	1.2715104578836E-06	6.3991584069834E-05	0.00020207519029312	1.3490836839233E-05	1.35963814833565E-07	4.89610181639375E-07	8.28738321109095E-05	8.28738321109095E-05	8.28738321109095E-05	0.000251043183997258	3.40734956419571E-05	3.19605487348485E-05	5.01433710186757E-05	5.79803294511161E-05	5.20417042793042E-18
2.5	0.00028721822845349	2.55818151643572E-06	2.63356288811483E-05	0.000225983976342592	5.43197797057884E-06	6.06114050260773E-08	1.06631897564373E-07	1.48778482356943E-05	1.48778482356943E-05	1.48778482356943E-05	0.000163976015616	2.95092840454153E-05	4.03583595728644E-05	2.5379946399656E-05	2.46805880121069E-08	1.30104260698261E-17
2.6	0.000306437710180035	1.23318193870525E-05	2.88535540892676E-05	0.000216981429626187	7.17348106592025E-06	4.30499785852943E-07	5.13784372647725E-07	0.000109899359558494	0.000109899359558494	0.000109899359558494	5.21928304581167E-05	2.61100508908763E-05	4.18255303098148E-05	4.99262619343766E-05	4.36483597680243E-05	2.73218947466347E-17
2.7	0.000297728323331673	3.70125312848155E-05	1.93929096886569E-05	5.50446234593438E-05	7.72575966796925E-06	5.76997801655064E-07	7.91900156836643E-07	0.000150695906344164	0.000150695906344178	0.000150695906344164	3.50689602939885E-05	2.29190627293206E-05	3.09034136810661E-05	0.00011383670612252	2.98052208619207E-06	8.23993651088983E-18
2.8	0.000274042358803867	7.55566282795313E-05	8.46037526569185E-06	6.76944535558523E-05	9.52143667021189E-06	5.47993151452618E-07	8.12199033342967E-07	0.000130348990315074	0.000130348990315066	0.000130348990315074	6.09413620604217E-05	1.77718539609733E-05	8.21053566838837E-06	9.54742211745729E-05	2.14399065671337E-05	8.23993651088983E-18
2.9	0.000220857143671239	0.000115680236144406	1.77228051875125E-05	5.90946612695218E-05	8.22677208935432E-06	4.19134472364434E-07	7.12832420966293E-07	8.80002343124752E-05	8.80002343124752E-05	8.80002343124752E-05	6.9707053203338E-05	1.15289089233587E-05	1.73184717460959E-05	4.58901507358715E-05	2.98558596686319E-05	1.30104260698261E-17
3	0.000357767384355745	0.0001514777262037	4.41877436185576E-05	0.000154382283366859	6.89271925804081E-06	6.51474385841323E-07	1.01531771176579E-06	0.00015734192869753	0.00015734192869753	0.00015734192869753	1.27811926613963E-05	3.03641883274766E-06	4.01930737786056E-05	1.30361166658646E-05	5.46730187578155E-05	0
3.1	0.000310842473230346	0.000174392975285634	3.64045374561823E-05	0.000126551767604819	1.25737380867567E-05	5.36779745940325E-07	8.22306485807368E-07	0.000119980107858491	0.000119980107858491	0.000119980107858491	3.74124074620959E-05	7.85954182003744E-06	5.45866689167377E-05	9.49206510189246E-08	3.29177305636637E-05	4.33680868994202E-18
3.2	0.000337064532098476	0.000190928697389032	4.38124620562742E-05	0.000219083449129241	1.100822738363E-05	3.80393972126969E-07	4.7742044683146E-07	6.26251228407195E-05	6.26251228407195E-05	6.26251228407195E-05	0.000106364336167622	1.78665622233868E-05	6.00509990889269E-05	6.26514616011622E-06	8.74125070086419E-06	1.04083408558608E-17
3.3	0.000366639781927635	0.000193252515428437	3.69272206795718E-05	0.00025569550165015	1.28880416196972E-05	2.39264338271726E-07	1.65345805075434E-07	1.45973062913732E-05	1.45973062913732E-05	1.45973062913732E-05	0.000156300769837905	2.87625984032383E-05	5.551794749027E-05	9.86062547292822E-06	3.30494081318567E-05	1.12757025938492E-17
3.4	0.000380011280361899	0.000186294493014167	2.95667838729969E-05	0.000239175119172203	1.38303706174511E-05	1.5824138099689E-08	2.11869400727586E-07	5.22550198725942E-05	5.22550198725942E-05	5.22550198725942E-05	0.000187961239203666	4.03675514532974E-05	4.60357333488979E-05	1.57145380198943E-05	6.25756744723916E-05	0
3.5	0.000252202209478228	0.000173523647555671	3.49423103142279E-05	0.000107845231951295	1.20751907997903E-05	1.4211256633978E-07	7.59046578568609E-08	3.47734542389955E-06	3.47734542389955E-06	3.47734542389955E-06	0.000124433450639458	5.06753795377129E-05	3.37396161083628E-05	2.70695286391032E-05	2.32169832405761E-05	2.42861286636753E-17
3.6	0.000237031897192813	0.000157779710274568	5.93910407005894E-06	6.07057911802475E-05	1.61466065738743E-05	7.05751461872045E-08	1.96842104625665E-07	1.68063174153434E-05	1.68063174153434E-05	1.68063174153434E-05	0.000129986113521091	5.99664251515518E-05	1.90332133591688E-05	4.5813802147434E-05	5.92247768594831E-05	1.73472347597681E-18
3.7	0.00042775682638212	0.000145543237847274	3.64798676883316E-06	0.000235232349776479	1.52388998427965E-05	2.48844846797124E-07	6.92222129829341E-07	0.000116639150061106	0.000116639150061106	0.000116639150061106	0.000236050470327195	6.38540465708352E-05	2.04783459820633E-06	7.37975731976313E-05	1.22973110255331E-05	1.73472347597681E-18
3.8	0.000576851583788907	0.000138889800734644	8.55384522337969E-06	0.000284938390665197	1.33894167562328E-05	4.68459331747113E-07	1.08825487614775E-06	0.000189811581728335	0.000189811581728335	0.000189811581728335	0.00033179376169978	6.06363670949935E-05	1.67082516674341E-05	9.67305259631773E-05	2.32055742417454E-05	1.38777878078145E-17
3.9	0.000589187616437291	0.000136403051556706	2.47089339666315E-05	0.000205408969208042	9.53421390578399E-06	5.81286118343793E-07	1.28791554560546E-06	0.00022442079707596	0.00022442079707596	0.00022442079707596	0.000347766824526424	4.96420291770808E-05	3.53057201033262E-05	7.54321116365596E-05	6.48329072677496E-05	1.04083408558608E-17
4	0.000395838215099036	0.000132645073612737	4.92282648150398E-05	0.00030390515810116	3.88651629357889E-06	9.28111645003005E-09	5.60394753554641E-07	4.51168648189261E-05	4.51168648189261E-05	4.51168648189261E-05	0.000183857677552413	2.99052243396322E-05	5.16798912969761E-05	1.01238086865248E-05	2.67978634731448E-05	8.67361737988404E-19
4.1	0.00033010465269349	0.000122022392555313	1.85219921826933E-05	0.000216360336844259	9.52903310774255E-06	3.79206318242876E-07	5.70534846042539E-08	9.61740073505074E-05	9.61740073505074E-05	9.61740073505074E-05	5.2029562802417E-05	1.49045913112704E-06	6.5219676261009E-05	9.01834039754952E-05	6.3162804712049E-05	1.30104260698261E-17
4.2	0.00022767392893426	0.000103191081704515	2.9313159901137E-07	4.25370251349423E-05	1.15732996854483E-05	3.08834675472915E-07	1.69664485019476E-07	8.09685710184789E-05	8.09685710184789E-05	8.09685710184789E-05	4.12198220248825E-05	4.17013771525435E-05	7.54349482264905E-05	0.000101483302020421	1.21807078464166E-05	1.21430643318377E-17
4.3	0.000192174050458339	7.75694521914574E-05	1.98572549604823E-05	5.2807182268114E-05	1.26753757211185E-05	1.98502318095838E-07	3.27134377882572E-07	4.52259445115977E-05	4.52259445115977E-05	4.52259445115977E-05	5.13664774095457E-05	7.97694712309288E-05	7.94393381260928E-05	7.40901457229777E-05	2.51460785190361E-05	9.54097911787244E-18
4.4	0.000205264011939079	4.97173278596261E-05	3.57679757124977E-05	0.000100539983797862	1.30823184599496E-05	2.55579334727113E-08	5.26654457580836E-07	2.30396168950479E-05	2.30396168950479E-05	2.30396168950479E-05	4.10798405954139E-05	0.000103334472815397	7.35904964379083E-05	4.56738912730913E-05	8.15029844813738E-05	0
4.5	0.000365458643215075	2.3990021799928E-05	2.73437508791106E-05	0.000312927135430192	8.49222122721247E-06	2.21829994221691E-07	1.32093203432729E-08	5.42133710139297E-05	5.42133710139297E-05	5.42133710139297E-05	0.000104686800376824	0.000107953526007456	4.55333931437167E-05	2.56370942893925E-05	8.95262610123293E-06	2.94902990916057E-17
4.6	0.000507284313107045	6.31666544176953E-06	5.32638201531646E-05	0.000285767218120715	1.25425677598478E-05	5.64926369521664E-07	6.74503847743028E-07	0.000175594874709617	0.000175594874709617	0.000175594874709617	0.000254673535846398	9.61828339981971E-05	8.10229993476828E-06	1.31165665866748E-05	7.61007713273891E-05	0
4.7	0.000409397252361196	1.56293262361298E-06	6.2559209369548E-05	8.74320279226955E-05	1.39976872453344E-05	5.40245731439799E-07	8.04981207600496E-07	0.000165119557547451	0.000165119557547451	0.000165119557547451	0.000250696390588234	7.21108997318309E-05	7.05959838448464E-05	4.66300980069088E-06	3.16413436338573E-05	2.34187669256869E-17
4.8	0.000326097071374823	5.26166809647084E-07	7.0388519607281E-05	5.48646228933298E-05	1.57892751334937E-05	4.90451269355777E-07	7.96177495959293E-07	0.000134419474806054	0.000134419474806054	0.000134419474806054	0.000170428721578956	4.03165336871946E-05	0.000114452292722065	4.37629072084361E-06	1.13375500393194E-05	0
4.9	0.000248045259161181	8.67622824863266E-06	7.45074928888115E-05	0.000156229521786108	1.75541930967516E-05	2.02982726344673E-07	4.72869546582367E-07	4.09558074699911E-05	4.09558074699911E-05	4.09558074699911E-05	6.97318036498276E-05	9.18513966573697E-06	0.000125918415101349	1.9528406772999E-05	7.04833137595558E-05	1.04083408558608E-17
5	0.000271852479245565	1.575886516288E-05	5.98642207063765E-05	0.00015781833376507	1.52676165614896E-05	2.49844488065323E-07	6.49938816638281E-07	7.6083486842903E-05	7.6083486842903E-05	7.6083486842903E-05	0.000110206092813309	1.29728167722323E-05	0.000112035594322317	4.59434309633125E-05	2.42683181706591E-05	1.12757025938492E-17
5.1	0.000207709381148815	1.89794882411234E-05	7.43912834150987E-05	8.14122711421837E-05	1.89518195677311E-05	2.65060741844875E-08	4.96081746436013E-07	3.36709418537985E-05	3.36709418537985E-05	3.36709418537985E-05	8.04437386229583E-05	2.5878929403202E-05	8.61195124501933E-05	8.65764472627551E-05	6.93351580808455E-05	8.67361737988404E-18
5.2	0.000363744830532105	2.01798508702271E-05	6.41073955602199E-05	0.000272663512171931	1.69185020570672E-05	4.91784423050853E-07	7.17523142941198E-08	0.000104852605673214	0.000104852605673214	0.000104852605673214	2.64106922180886E-05	3.05167025009337E-05	5.89457935345067E-05	0.000122638096896228	5.97776546643666E-06	8.67361737988404E-19
5.3	0.000452734860932436	2.44295629917663E-05	5.04768502224869E-05	0.000313945796181683	1.46422222197379E-05	7.3612092237399E-07	2.89070069930432E-07	0.000165301377686672	0.000165301377686672	0.000165301377686672	7.32325758788952E-05	3.22872207436072E-05	3.40266985902312E-05	0.000107108713283202	4.5143675451666E-05	9.54097911787244E-18
5.4	0.000462153093517811	3.53017543866666E-05	3.94892335005238E-05	0.000284409489106517	1.37644475799821E-05	8.78783967317442E-07	3.02819353439031E-07	0.000192140753556749	0.000192140753556749	0.000192140753556749	3.84743460861902E-05	3.5773258419163E-05	1.18206924114564E-05	2.39014696127079E-05	0.000124400840332889	2.42861286636753E-17
5.5	0.000352122800038199	5.37895015983924E-05	1.2474288872447E-05	0.000282343045656826	1.03771207897608E-05	4.15640870377737E-07	5.31690483137476E-07	2.80392404063499E-05	2.80392404063499E-05	2.80392404063499E-05	0.000182647387618595	4.58123373019929E-05	9.64185532423712E-06	5.62330938022552E-05	6.57653020773655E-06	3.46944695195361E-18
5.6	0.000450113858141536	7.78295411261141E-05	3.04098987173769E-05	0.000174940216724652	1.72942470113013E-05	1.62032708721747E-07	1.06667923463217E-06	8.1926188563607E-05	8.1926188563607E-05	8.1926188563607E-05	0.000341129317937693	6.65446267807254E-05	3.28474886515584E-05	8.38278131704952E-05	0.000125206995065172	3.46944695195361E-18
5.7	0.000372524944877038	0.000101088470174982	2.27033449684061E-05	0.00015093758811349	1.93718820767725E-05	6.43034053299067E-07	4.62994703047045E-07	6.68384556440273E-05	6.68384556440273E-05	6.68384556440273E-05	0.000258212923414095	0.000101394672660135	6.28997362002457E-05	7.41837152654886E-05	7.11753423438769E-05	9.54097911787244E-18
5.8	0.000593402041938142	0.000122214693825578	9.95143501531393E-06	0.000361492775858564	1.94013517522368E-05	1.10664426040529E-06	3.37194720489726E-07	0.000232918756755595	0.000232918756755595	0.000232918756755595	8.70685003140376E-05	0.000147643937008022	0.000102869301353008	5.36993467601214E-05	2.09029301742507E-05	9.10729824887824E-18
5.9	0.00108388672613986	0.000134734171193618	1.8172722728825E-06	0.000616141523871003	1.91437831257618E-05	1.80698960405628E-06	1.55426293587573E-06	0.000479580963668541	0.000479580963668541	0.000479580963668541	0.000130443886156544	0.000186468692072482	0.000154071975025144	3.0340979379268E-05	0.000101057714722108	2.21177243187043E-17
6	0.00114036326592292	0.000133595413591378	4.55514496372662E-05	0.000265499161640684	8.48872096022215E-06	2.11264880821535E-06	2.10246205828348E-06	0.00060797818822198	0.00060797818822198	0.00060797818822198	0.000117208480155224	0.000176853012876249	0.000189695695499164	7.36695823380608E-06	0.000141311660216923	2.64545330086463E-17
6.1	0.000642864526986399	0.000120532944021228	5.2435321414889E-05	0.000293183069362441	5.41810319266457E-06	9.49486009886938E-07	6.66242241389135E-07	0.000285156602855549	0.000285156602855549	0.000285156602855549	0.000171663516213162	7.754543010201E-05	0.000154605731717135	1.58417231269519E-05	8.01980029028074E-05	4.33680868994202E-18
6.2	0.000502721347651136	0.000104268085267432	4.11412367276385E-05	0.000289754762457819	5.59031606455493E-06	2.05743242352296E-07	4.13208604975197E-07	4.2522268286679E-05	4.2522268286679E-05	4.2522268286679E-05	0.000370496154230075	8.07416700893122E-05	4.23870321753007E-05	3.58521161371974E-05	6.23052897439024E-05	0
6.3	0.00064401785209764	9.79023892278799E-05	1.5679358025739E-05	0.000204010575596082	7.08889349584603E-06	2.32173714295736E-07	1.197203757733E-06	0.000168823247876429	0.000168823247876429	0.000168823247876429	0.000473388200233886	0.000210565491983261	8.07694997094813E-05	5.27268294295644E-05	3.78245129988323E-06	4.33680868994202E-19
6.4	0.000655496730419835	9.84080192408606E-05	6.63627364165011E-06	4.04514127166364E-05	1.19261074351049E-05	2.21272752403464E-07	1.04894325638882E-06	0.000136291302303277	0.000136291302303277	0.000136291302303277	0.000523604872758673	0.000228383893115475	0.000149059139045892	6.84030991907161E-05	9.60377715570893E-05	7.15573433840433E-18
6.5	0.00094568623713912	0.000102132995033303	7.82107588277151E-06	0.000460784946642781	9.19303260566752E-06	3.73954015839544E-07	1.29070141546036E-06	0.000153032533057618	0.000153032533057618	0.000153032533057618	0.000728601650387679	0.000185781200812741	0.000166305019944833	8.96155106089767E-05	1.00433616561991E-05	6.50521303491303E-18
6.6	0.000940455827261795	0.000103927488086629	5.33468672965737E-06	0.000287768388851797	1.21581964136522E-05	5.03752038186504E-07	1.361445988903E-06	0.000211196688202875	0.000211196688202875	0.000211196688202875	0.000762992852740163	0.000136551400595362	0.000155026972274817	0.00010574352482947	0.000144345591784806	6.93889390390723E-18
6.7	0.000561606104792628	0.000100032031292158	4.80147919893316E-06	2.35687702332275E-05	9.12045948783867E-06	9.13747273893544E-07	6.80039047757947E-07	9.51001918757231E-05	9.51001918757402E-05	9.51001918757231E-05	0.000489359759171271	0.00010262321797093	0.000131727344203104	7.79026689563457E-05	6.46098372235366E-05	1.73472347597681E-17
6.8	0.000270243843852735	8.74768937352697E-05	7.50430379300115E-07	0.000135645045128682	8.43175965531742E-06	8.98644124902874E-07	2.54148687216064E-07	6.32815895869823E-05	6.32815895869823E-05	6.32815895869823E-05	0.000131638935180097	8.29829584327446E-05	0.000101524622653973	2.64776907273469E-07	1.92728193552885E-05	1.75640751942652E-17
6.9	0.000501135467097706	6.42817846733564E-05	3.2004806251901E-05	0.000341608548622255	1.47675351121007E-05	1.09746458878111E-06	5.75232275674118E-07	7.69928944655118E-05	7.69928944655118E-05	7.69928944655118E-05	0.000248215747984115	6.3874249244672E-05	5.62901596000935E-05	8.02905703183192E-05	0.000189669271641917	8.23993651088983E-18
7	0.000589792300495431	1.98784112167498E-05	4.43538844866936E-05	0.000155646573089224	1.31267654023116E-05	5.38624700974991E-07	1.88042090940466E-07	6.77550842105187E-05	6.77550842105187E-05	6.77550842105187E-05	0.000546913828191684	1.14063689791173E-05	5.03797569826794E-05	7.38483689085773E-05	9.23307790522929E-06	2.11419423634673E-18
7.1	0.00115484581606974	1.59799659793002E-05	5.23725047980396E-05	0.000421139724798895	1.0049821526441E-05	1.04932210337526E-06	4.13280326891743E-07	6.29221511717696E-05	6.29221511717723E-05	6.29221511717696E-05	0.00105790486233277	8.80546467423398E-05	0.000102301028795813	5.8934687233852E-05	2.18397342437412E-05	2.00577401909818E-18
7.2	0.0013959842626492	4.12127765257394E-06	6.23309882464597E-06	0.000409655141950033	1.70442776380598E-06	8.05882080090708E-07	1.03441940410218E-06	0.000178146036848741	0.00017814603684873	0.000178146036848741	0.00128473127433085	9.72771348290312E-05	8.06956439928514E-05	9.40550742578582E-05	0.000101640551711152	9.54097911787244E-18
7.3	0.00136660919060744	1.18840982237878E-05	2.11831756648764E-05	0.000237292007675599	1.26078038831636E-06	9.0791166003812E-07	8.84654494806049E-07	0.00016580241630645	0.00016580241630645	0.00016580241630645	0.00130164659332042	8.51376405540422E-05	3.33939990274071E-05	9.44346230775267E-05	0.000129164139884344	1.06251812903579E-17
7.4	0.00108661758929422	2.53767005592468E-05	5.87778439518423E-05	0.000261036050781165	1.0253052553789E-05	1.38491114710557E-06	7.03014860152073E-08	1.20016471793424E-05	1.20016471793331E-05	1.20016471793424E-05	0.0010461550155377	5.2032223992387E-05	5.27959252918972E-05	6.98611873148234E-05	5.60742631124734E-05	1.53956708492942E-17
7.5	0.00130460830265148	4.33255643325497E-05	7.04092449416178E-05	0.000680635947359198	1.08173323597619E-05	2.96101449846721E-06	2.37420256219518E-06	0.000549635163973688	0.000549635163973688	0.000549635163973688	0.000487129932691515	5.46344646824241E-07	0.000190788560771417	2.37936226229604E-05	0.000226302504279493	1.77809156287623E-17
7.6	0.00104787152609957	8.82062322635872E-05	8.68660999210871E-05	0.000126519850427771	9.53905701933308E-07	3.01416965379575E-06	2.50802859111041E-06	0.000541227482705049	0.000541227482705049	0.000541227482705049	0.000324304227092155	5.62734425829173E-05	0.00027853852544716	4.32021621429193E-05	1.06529546292661E-05	2.16840434497101E-17
7.7	0.00113689978877331	0.000123867756084608	0.000105639085648904	0.000175159240720863	6.57028865101153E-06	3.27473106943562E-06	2.70874836656764E-06	0.000599567875609554	0.000599567875609554	0.000599567875609554	0.000248088613354796	0.000108165219344066	0.000252477449388479	0.000125160785711857	6.47582500058999E-05	4.42354486374086E-17
7.8	0.00115982813389692	0.000161285992760851	0.000120047716203351	0.000256998228848473	5.02171860001588E-06	3.41433862667594E-06	2.6483733263096E-06	0.000609259270450369	0.000609259270450369	0.000609259270450369	0.000222248940453364	0.000133188816729838	0.000136237486225069	0.000195823677427116	3.24453703345086E-05	2.51534904016637E-17
7.9	0.0013021916551549	0.000181867499971698	0.000127677854278855	0.000425225178363082	4.32488564630932E-06	3.67940483551529E-06	2.66316472051541E-06	0.000668629589137175	0.000668629589137175	0.000668629589137175	0.000214201249528429	0.000130716888570378	3.13767164277002E-05	0.000224526027347555	9.95379292694433E-05	6.50521303491303E-18
8	0.00125656187847701	0.000183811877897266	9.32689289105709E-05	6.17830891065214E-05	3.16129079192462E-06	3.78938758853128E-06	2.2952202631257E-06	0.000651024857253646	0.000651024857253646	0.000651024857253646	0.000413525072381781	0.000145927678856416	2.87524598315369E-05	0.00019700216192512	0.000170823185052159	2.94902990916057E-17
8.1	0.00110453792877923	0.00017043965010061	8.06271477740328E-05	0.00043652120183793	3.80713116247301E-06	2.58316707145434E-06	2.58349448464465E-07	0.000261669614630518	0.000261669614630518	0.000261669614630518	0.00085902244767441	0.000152034690500894	6.46956215973552E-05	0.00011484422841384	0.00010029873772046	2.86229373536173E-17
8.2	0.00119844825390831	0.000145468939411041	6.35724323296474E-05	0.000321100544860506	5.26843527284045E-06	2.30992154412815E-06	5.20316553630044E-07	0.000172405382369645	0.000172405382369645	0.000172405382369645	0.00107989533061268	0.000170366249553723	8.20011579109187E-05	3.1985208789222E-05	0.000125777394102573	1.56125112837913E-17
