0.200,20.509,0.002,0.005,0.000,0.011,-17.42,0.03,0.10,0.00,0.21,
0.300,20.513,0.002,0.005,0.000,0.011,-26.06,0.03,0.10,0.00,0.21,
0.400,20.519,0.002,0.005,0.000,0.011,-34.70,0.03,0.10,0.00,0.22,
0.500,20.523,0.003,0.005,0.000,0.012,-43.34,0.03,0.10,0.00,0.22,
0.600,20.528,0.003,0.005,0.000,0.012,-51.96,0.03,0.11,0.00,0.22,
0.700,20.532,0.003,0.005,0.000,0.012,-60.59,0.03,0.11,0.00,0.22,
0.800,20.535,0.003,0.005,0.000,0.012,-69.21,0.03,0.11,0.00,0.22,
0.900,20.538,0.003,0.005,0.000,0.012,-77.83,0.03,0.11,0.00,0.23,
1.000,20.543,0.003,0.005,0.000,0.012,-86.46,0.03,0.11,0.00,0.23,
1.100,20.545,0.003,0.005,0.000,0.013,-95.07,0.09,0.11,0.00,0.28,
1.200,20.547,0.004,0.005,0.000,0.013,-103.70,0.09,0.11,0.00,0.29,
1.300,20.551,0.004,0.005,0.000,0.013,-112.32,0.09,0.11,0.00,0.29,
1.400,20.553,0.004,0.005,0.000,0.013,-120.93,0.10,0.11,0.00,0.30,
1.500,20.556,0.004,0.005,0.000,0.013,-129.55,0.10,0.11,0.00,0.31,
1.600,20.560,0.004,0.005,0.000,0.014,-138.17,0.11,0.12,0.00,0.31,
1.700,20.562,0.004,0.005,0.000,0.014,-146.78,0.11,0.12,0.00,0.32,
1.800,20.564,0.004,0.005,0.000,0.014,-155.37,0.11,0.12,0.00,0.33,
1.900,20.565,0.004,0.006,0.000,0.014,-164.01,0.12,0.12,0.00,0.33,
2.000,20.569,0.004,0.006,0.000,0.014,-172.61,0.12,0.12,0.00,0.34,
2.100,20.572,0.005,0.006,0.000,0.014,178.74,0.13,0.12,0.00,0.35,
2.200,20.572,0.005,0.006,0.000,0.015,170.13,0.13,0.12,0.00,0.36,
2.300,20.576,0.005,0.006,0.000,0.015,161.56,0.13,0.12,0.00,0.36,
2.400,20.577,0.005,0.006,0.000,0.015,152.93,0.14,0.12,0.00,0.37,
2.500,20.580,0.005,0.006,0.000,0.015,144.32,0.14,0.12,0.00,0.38,
2.600,20.581,0.005,0.006,0.000,0.015,135.71,0.15,0.13,0.00,0.39,
2.700,20.584,0.005,0.006,0.000,0.015,127.08,0.15,0.13,0.00,0.40,
2.800,20.586,0.005,0.006,0.000,0.015,118.51,0.16,0.13,0.00,0.40,
2.900,20.588,0.005,0.006,0.000,0.016,109.89,0.16,0.13,0.00,0.41,
3.000,20.588,0.005,0.006,0.000,0.016,101.25,0.17,0.13,0.00,0.42,
3.100,20.590,0.005,0.006,0.000,0.016,92.67,0.17,0.13,0.00,0.43,
3.200,20.592,0.005,0.006,0.000,0.016,84.08,0.17,0.13,0.00,0.44,
3.300,20.594,0.006,0.006,0.000,0.016,75.44,0.18,0.13,0.00,0.44,
3.400,20.595,0.006,0.006,0.000,0.016,66.85,0.18,0.13,0.00,0.45,
3.500,20.596,0.006,0.006,0.000,0.016,58.22,0.19,0.13,0.00,0.46,
3.600,20.597,0.006,0.006,0.000,0.017,49.63,0.19,0.14,0.00,0.47,
3.700,20.598,0.006,0.006,0.000,0.017,41.01,0.20,0.14,0.00,0.48,
3.800,20.601,0.006,0.006,0.000,0.017,32.41,0.20,0.14,0.00,0.49,
3.900,20.602,0.006,0.006,0.000,0.017,23.77,0.21,0.14,0.00,0.50,
4.000,20.603,0.006,0.006,0.000,0.017,15.19,0.21,0.14,0.00,0.50,
4.100,20.602,0.006,0.006,0.000,0.017,6.58,0.22,0.14,0.00,0.51,
