5.300,50.033,0.007,0.035,0.000,0.072,-65.55,0.27,0.15,0.00,0.62,
5.400,50.030,0.007,0.035,0.000,0.072,-73.43,0.27,0.15,0.00,0.63,
5.500,50.046,0.007,0.035,0.000,0.072,-81.62,0.28,0.15,0.00,0.64,
5.600,50.045,0.007,0.035,0.000,0.072,-89.72,0.28,0.15,0.00,0.65,
5.700,50.062,0.007,0.035,0.000,0.072,-97.58,0.29,0.16,0.00,0.66,
5.800,50.046,0.007,0.035,0.000,0.072,-105.75,0.29,0.16,0.00,0.67,
5.900,50.024,0.007,0.035,0.000,0.072,-113.69,0.30,0.16,0.00,0.67,
6.000,50.031,0.007,0.035,0.000,0.072,-121.74,0.30,0.16,0.00,0.68,
6.100,50.045,0.007,0.035,0.000,0.072,-129.79,0.31,0.16,0.00,0.69,
6.200,50.057,0.007,0.035,0.000,0.072,-137.68,0.31,0.16,0.00,0.70,
6.300,50.039,0.007,0.035,0.000,0.072,-145.93,0.32,0.16,0.00,0.71,
6.400,50.061,0.007,0.035,0.000,0.072,-153.88,0.32,0.16,0.00,0.72,
6.500,50.044,0.008,0.035,0.000,0.072,-161.74,0.33,0.16,0.00,0.73,
6.600,50.024,0.008,0.035,0.000,0.072,-169.97,0.33,0.16,0.00,0.74,
6.700,50.065,0.008,0.035,0.000,0.072,-177.97,0.34,0.17,0.00,0.75,
6.800,50.052,0.008,0.035,0.000,0.072,174.16,0.34,0.17,0.00,0.76,
6.900,50.054,0.008,0.035,0.000,0.072,166.15,0.34,0.17,0.00,0.77,
7.000,50.055,0.008,0.035,0.000,0.072,157.88,0.35,0.17,0.00,0.78,
7.100,50.057,0.008,0.035,0.000,0.072,150.05,0.35,0.17,0.00,0.79,
7.200,50.062,0.008,0.035,0.000,0.072,141.96,0.36,0.17,0.00,0.79,
7.300,50.074,0.008,0.035,0.000,0.072,133.94,0.36,0.17,0.00,0.80,
7.400,50.053,0.008,0.035,0.000,0.072,125.98,0.37,0.17,0.00,0.81,
7.500,50.067,0.008,0.035,0.000,0.072,117.97,0.37,0.17,0.00,0.82,
7.600,50.027,0.008,0.035,0.000,0.072,109.91,0.38,0.17,0.00,0.83,
7.700,50.085,0.008,0.035,0.000,0.072,101.91,0.38,0.18,0.00,0.84,
7.800,50.044,0.008,0.035,0.000,0.072,93.90,0.39,0.18,0.00,0.85,
7.900,50.051,0.008,0.035,0.000,0.072,85.70,0.39,0.18,0.00,0.86,
8.000,50.041,0.008,0.035,0.000,0.072,77.78,0.40,0.18,0.00,0.87,
8.100,50.072,0.008,0.035,0.000,0.072,69.88,0.40,0.18,0.00,0.88,
8.200,50.054,0.008,0.035,0.000,0.072,61.68,0.41,0.18,0.00,0.89,
8.300,50.049,0.008,0.035,0.000,0.072,53.79,0.41,0.18,0.00,0.90,
8.400,50.034,0.009,0.035,0.000,0.072,45.75,0.42,0.18,0.00,0.91,
8.500,50.049,0.009,0.035,0.000,0.072,37.79,0.42,0.18,0.00,0.92,
8.600,50.030,0.009,0.035,0.000,0.072,29.81,0.42,0.18,0.00,0.93,
8.700,50.055,0.009,0.035,0.000,0.072,21.60,0.43,0.19,0.00,0.94,
8.800,50.039,0.009,0.035,0.000,0.072,13.67,0.43,0.19,0.00,0.94,
8.900,50.040,0.009,0.035,0.000,0.072,5.74,0.44,0.19,0.00,0.95,
9.000,50.062,0.009,0.035,0.000,0.073,-2.55,0.44,0.19,0.00,0.96,
9.100,50.059,0.009,0.035,0.000,0.073,-10.50,0.45,0.19,0.00,0.97,
9.200,50.049,0.009,0.035,0.000,0.073,-18.36,0.45,0.19,0.00,0.98,
9.300,50.064,0.009,0.035,0.000,0.073,-26.51,0.46,0.19,0.00,0.99,
9.400,50.048,0.009,0.035,0.000,0.073,-34.56,0.46,0.19,0.00,1.00,
9.500,50.045,0.009,0.035,0.000,0.073,-42.43,0.47,0.19,0.00,1.01,
9.600,50.025,0.009,0.035,0.000,0.072,-50.35,0.47,0.19,0.00,1.02,
9.700,50.036,0.009,0.035,0.000,0.073,-58.51,0.48,0.20,0.00,1.03,
9.800,50.053,0.009,0.035,0.000,0.073,-66.64,0.48,0.20,0.00,1.04,
9.900,50.049,0.009,0.035,0.000,0.073,-74.56,0.49,0.20,0.00,1.05,
10.000,50.062,0.009,0.035,0.000,0.073,-82.63,0.49,0.20,0.00,1.06,
10.100,50.041,0.009,0.035,0.000,0.073,-90.59,0.50,0.20,0.00,1.07,
10.200,50.037,0.009,0.035,0.000,0.073,-98.70,0.50,0.20,0.00,1.08,
10.300,50.074,0.009,0.035,0.000,0.073,-106.71,0.50,0.20,0.00,1.09,
10.400,50.025,0.009,0.035,0.000,0.073,-114.67,0.51,0.20,0.00,1.10,
10.500,50.059,0.009,0.035,0.000,0.073,-122.49,0.51,0.20,0.00,1.11,
10.600,50.065,0.009,0.035,0.000,0.073,-130.59,0.52,0.20,0.00,1.11,
10.700,50.062,0.010,0.035,0.000,0.073,-138.86,0.52,0.20,0.00,1.12,
10.800,50.057,0.010,0.035,0.000,0.073,-146.90,0.53,0.21,0.00,1.13,
10.900,50.026,0.010,0.035,0.000,0.073,-154.89,0.53,0.21,0.00,1.14,
11.000,50.033,0.010,0.035,0.000,0.073,-162.99,0.54,0.21,0.00,1.15,
11.100,50.025,0.010,0.035,0.000,0.073,-170.92,0.54,0.21,0.00,1.16,
11.200,50.031,0.010,0.035,0.000,0.073,-178.73,0.55,0.21,0.00,1.17,
11.300,50.031,0.010,0.035,0.000,0.073,173.09,0.55,0.21,0.00,1.18,
11.400,50.058,0.010,0.035,0.000,0.073,165.08,0.56,0.21,0.00,1.19,
11.500,50.021,0.010,0.035,0.000,0.073,157.13,0.56,0.21,0.00,1.20,
11.600,50.053,0.010,0.035,0.000,0.073,149.04,0.57,0.21,0.00,1.21,
11.700,50.047,0.010,0.035,0.000,0.073,141.03,0.57,0.21,0.00,1.22,
11.800,50.034,0.010,0.035,0.000,0.073,132.94,0.58,0.22,0.00,1.23,
11.900,50.031,0.010,0.035,0.000,0.073,125.15,0.58,0.22,0.00,1.24,
12.000,50.055,0.010,0.035,0.000,0.073,117.03,0.58,0.22,0.00,1.25,
12.100,50.018,0.010,0.035,0.000,0.073,108.99,0.59,0.22,0.00,1.26,
12.200,50.026,0.010,0.035,0.000,0.073,100.83,0.59,0.22,0.00,1.27,
12.300,50.033,0.010,0.035,0.000,0.073,92.87,0.60,0.22,0.00,1.28,
12.400,50.023,0.010,0.035,0.000,0.073,84.87,0.60,0.22,0.00,1.29,
12.500,50.037,0.010,0.035,0.000,0.073,76.93,0.61,0.22,0.00,1.30,
12.600,50.034,0.010,0.035,0.000,0.073,68.85,0.61,0.22,0.00,1.31,
12.700,50.030,0.010,0.035,0.000,0.073,60.79,0.62,0.22,0.00,1.32,
12.800,50.032,0.010,0.035,0.000,0.073,52.94,0.62,0.23,0.00,1.32,
12.900,50.006,0.010,0.035,0.000,0.073,44.76,0.63,0.23,0.00,1.33,
13.000,50.009,0.010,0.035,0.000,0.073,36.64,0.63,0.23,0.00,1.34,
13.100,50.035,0.011,0.035,0.000,0.073,28.57,0.64,0.23,0.00,1.35,
13.200,50.019,0.011,0.035,0.000,0.073,20.83,0.64,0.23,0.00,1.36,
13.300,50.016,0.011,0.035,0.000,0.073,12.83,0.65,0.23,0.00,1.37,
13.400,50.029,0.011,0.035,0.000,0.073,4.79,0.65,0.23,0.00,1.38,
13.500,50.035,0.011,0.035,0.000,0.073,-3.30,0.66,0.23,0.00,1.39,
13.600,50.015,0.011,0.035,0.000,0.073,-11.38,0.66,0.23,0.00,1.40,
13.700,50.018,0.011,0.035,0.000,0.073,-19.44,0.67,0.23,0.00,1.41,
13.800,50.031,0.011,0.035,0.000,0.073,-27.37,0.67,0.24,0.00,1.42,
13.900,50.018,0.011,0.035,0.000,0.073,-35.64,0.67,0.24,0.00,1.43,
14.000,50.004,0.011,0.035,0.000,0.073,-43.30,0.68,0.24,0.00,1.44,
14.100,50.014,0.011,0.035,0.000,0.073,-51.49,0.68,0.24,0.00,1.45,
14.200,49.988,0.011,0.035,0.000,0.073,-59.65,0.69,0.24,0.00,1.46,
14.300,50.013,0.011,0.035,0.000,0.073,-67.56,0.69,0.24,0.00,1.47,
14.400,49.967,0.011,0.035,0.000,0.073,-75.59,0.70,0.24,0.00,1.48,
14.500,50.009,0.011,0.035,0.000,0.073,-83.60,0.70,0.24,0.00,1.49,
14.600,50.001,0.011,0.035,0.000,0.073,-91.70,0.71,0.24,0.00,1.50,
14.700,49.985,0.011,0.035,0.000,0.073,-99.79,0.71,0.24,0.00,1.51,
14.800,49.978,0.011,0.035,0.000,0.073,-107.71,0.72,0.25,0.00,1.52,
14.900,49.996,0.011,0.035,0.000,0.073,-115.84,0.72,0.25,0.00,1.53,
15.000,49.979,0.011,0.035,0.000,0.073,-123.70,0.73,0.25,0.00,1.54,
15.100,49.979,0.011,0.035,0.000,0.073,-131.76,0.73,0.25,0.00,1.55,
15.200,49.992,0.011,0.035,0.000,0.074,-139.84,0.74,0.25,0.00,1.55,
15.300,50.009,0.011,0.035,0.000,0.074,-147.93,0.74,0.25,0.00,1.56,
15.400,49.994,0.011,0.035,0.000,0.074,-156.01,0.75,0.25,0.00,1.57,
15.500,49.981,0.011,0.035,0.000,0.074,-163.95,0.75,0.25,0.00,1.58,
15.600,49.984,0.011,0.035,0.000,0.074,-171.88,0.76,0.25,0.00,1.59,
15.700,49.978,0.011,0.035,0.000,0.074,179.84,0.76,0.25,0.00,1.60,
15.800,49.975,0.011,0.035,0.000,0.074,171.86,0.76,0.25,0.00,1.61,
15.900,50.011,0.012,0.035,0.000,0.074,164.08,0.77,0.26,0.00,1.62,
16.000,49.980,0.012,0.035,0.000,0.074,155.85,0.77,0.26,0.00,1.63,
16.100,49.991,0.012,0.035,0.000,0.074,147.91,0.78,0.26,0.00,1.64,
16.200,50.012,0.012,0.035,0.000,0.074,140.00,0.78,0.26,0.00,1.65,
16.300,49.940,0.012,0.035,0.000,0.073,131.94,0.79,0.26,0.00,1.66,
16.400,49.970,0.012,0.035,0.000,0.074,123.71,0.79,0.26,0.00,1.67,
16.500,49.991,0.012,0.035,0.000,0.074,115.79,0.80,0.26,0.00,1.68,
16.600,49.980,0.012,0.035,0.000,0.074,107.83,0.80,0.26,0.00,1.69,
16.700,50.005,0.012,0.035,0.000,0.074,99.80,0.81,0.26,0.00,1.70,
16.800,50.002,0.012,0.035,0.000,0.074,91.80,0.81,0.26,0.00,1.71,
16.900,49.958,0.012,0.035,0.000,0.074,83.81,0.82,0.27,0.00,1.72,
17.000,49.991,0.012,0.035,0.000,0.074,75.74,0.82,0.27,0.00,1.73,
17.100,49.982,0.012,0.035,0.000,0.074,67.70,0.83,0.27,0.00,1.74,
17.200,49.994,0.012,0.035,0.000,0.074,59.60,0.83,0.27,0.00,1.75,
17.300,49.966,0.012,0.035,0.000,0.074,51.69,0.84,0.27,0.00,1.76,
17.400,49.951,0.012,0.035,0.000,0.074,43.62,0.84,0.27,0.00,1.77,
17.500,50.009,0.012,0.035,0.000,0.074,35.47,0.85,0.27,0.00,1.78,
17.600,49.942,0.012,0.035,0.000,0.074,27.58,0.85,0.27,0.00,1.79,
17.700,49.957,0.012,0.035,0.000,0.074,19.66,0.85,0.27,0.00,1.80,
17.800,49.970,0.012,0.035,0.000,0.074,11.48,0.86,0.27,0.00,1.80,
17.900,49.976,0.012,0.035,0.000,0.074,3.44,0.86,0.28,0.00,1.81,
18.000,49.975,0.012,0.035,0.000,0.074,-4.53,0.87,0.28,0.00,1.82,
18.100,49.958,0.012,0.035,0.000,0.074,-12.31,0.87,0.28,0.00,1.83,
18.200,49.993,0.012,0.035,0.000,0.074,-20.47,0.88,0.28,0.00,1.84,
18.300,49.974,0.012,0.035,0.000,0.074,-28.46,0.88,0.28,0.00,1.85,
18.400,49.982,0.012,0.035,0.000,0.074,-36.81,0.89,0.28,0.00,1.86,
18.500,49.947,0.012,0.035,0.000,0.074,-44.69,0.89,0.28,0.00,1.87,
18.600,49.958,0.012,0.035,0.000,0.074,-52.61,0.90,0.28,0.00,1.88,
18.700,49.948,0.012,0.035,0.000,0.074,-60.95,0.90,0.28,0.00,1.89,
18.800,49.984,0.013,0.035,0.000,0.074,-68.66,0.91,0.28,0.00,1.90,
18.900,49.973,0.013,0.035,0.000,0.074,-76.77,0.91,0.29,0.00,1.91,
19.000,49.979,0.013,0.035,0.000,0.074,-84.69,0.92,0.29,0.00,1.92,
19.100,49.976,0.013,0.035,0.000,0.074,-92.79,0.92,0.29,0.00,1.93,
19.200,49.925,0.013,0.035,0.000,0.074,-100.93,0.93,0.29,0.00,1.94,
19.300,49.935,0.013,0.035,0.000,0.074,-108.61,0.93,0.29,0.00,1.95,
19.400,49.945,0.013,0.035,0.000,0.074,-116.95,0.94,0.29,0.00,1.96,
19.500,49.958,0.013,0.035,0.000,0.074,-124.88,0.94,0.29,0.00,1.97,
19.600,49.959,0.013,0.035,0.000,0.074,-132.80,0.95,0.29,0.00,1.98,
19.700,49.950,0.013,0.035,0.000,0.074,-140.97,0.95,0.29,0.00,1.99,
19.800,49.971,0.013,0.035,0.000,0.074,-149.19,0.95,0.29,0.00,2.00,
19.900,49.957,0.013,0.035,0.000,0.074,-157.03,0.96,0.30,0.00,2.01,
20.000,49.914,0.013,0.035,0.000,0.074,-165.01,0.96,0.30,0.00,2.02,
20.100,49.957,0.013,0.035,0.000,0.074,-173.08,0.97,0.30,0.00,2.03,
20.200,49.940,0.013,0.035,0.000,0.074,178.88,0.97,0.30,0.00,2.04,
20.300,49.939,0.013,0.035,0.000,0.074,171.12,0.98,0.30,0.00,2.05,
20.400,49.933,0.013,0.035,0.000,0.074,162.76,0.98,0.30,0.00,2.06,
20.500,49.919,0.013,0.035,0.000,0.074,154.76,0.99,0.30,0.00,2.07,
20.600,49.944,0.013,0.035,0.000,0.074,146.88,0.99,0.30,0.00,2.07,
20.700,49.944,0.013,0.035,0.000,0.074,138.90,1.00,0.30,0.00,2.08,
20.800,49.928,0.013,0.035,0.000,0.074,130.90,1.00,0.30,0.00,2.09,
20.900,49.929,0.013,0.035,0.000,0.074,122.68,1.01,0.30,0.00,2.10,
21.000,49.965,0.013,0.035,0.000,0.075,114.77,1.01,0.31,0.00,2.11,
21.100,49.937,0.013,0.035,0.000,0.074,106.83,1.02,0.31,0.00,2.12,
21.200,49.952,0.013,0.035,0.000,0.075,98.52,1.02,0.31,0.00,2.13,
21.300,49.927,0.013,0.035,0.000,0.074,90.88,1.03,0.31,0.00,2.14,
21.400,49.942,0.013,0.035,0.000,0.075,82.67,1.03,0.31,0.00,2.15,
21.500,49.931,0.013,0.035,0.000,0.075,74.60,1.04,0.31,0.00,2.16,
21.600,49.916,0.013,0.035,0.000,0.074,66.51,1.04,0.31,0.00,2.17,
21.700,49.912,0.013,0.035,0.000,0.074,58.44,1.04,0.31,0.00,2.18,
21.800,49.947,0.013,0.035,0.000,0.075,50.49,1.05,0.31,0.00,2.19,
21.900,49.883,0.013,0.035,0.000,0.074,42.51,1.05,0.31,0.00,2.20,
22.000,49.924,0.013,0.035,0.000,0.075,34.42,1.06,0.32,0.00,2.21,
22.100,49.912,0.014,0.035,0.000,0.075,26.46,1.06,0.32,0.00,2.22,
22.200,49.885,0.014,0.035,0.000,0.074,18.59,1.07,0.32,0.00,2.23,
22.300,49.919,0.014,0.035,0.000,0.075,10.45,1.07,0.32,0.00,2.24,
22.400,49.936,0.014,0.035,0.000,0.075,2.25,1.08,0.32,0.00,2.25,
22.500,49.874,0.014,0.035,0.000,0.074,-5.81,1.08,0.32,0.00,2.26,
22.600,49.919,0.014,0.035,0.000,0.075,-13.64,1.09,0.32,0.00,2.27,
22.700,49.901,0.014,0.035,0.000,0.075,-21.34,1.09,0.32,0.00,2.28,
22.800,49.916,0.014,0.035,0.000,0.075,-29.61,1.10,0.32,0.00,2.29,
22.900,49.901,0.014,0.035,0.000,0.075,-37.47,1.10,0.32,0.00,2.30,
23.000,49.861,0.014,0.035,0.000,0.074,-45.70,1.11,0.33,0.00,2.31,
23.100,49.891,0.014,0.035,0.000,0.075,-53.74,1.11,0.33,0.00,2.32,
23.200,49.881,0.014,0.035,0.000,0.075,-61.89,1.12,0.33,0.00,2.33,
23.300,49.897,0.014,0.035,0.000,0.075,-69.78,1.12,0.33,0.00,2.34,
23.400,49.867,0.014,0.035,0.000,0.075,-77.66,1.13,0.33,0.00,2.35,
23.500,49.876,0.014,0.035,0.000,0.075,-85.82,1.13,0.33,0.00,2.35,
23.600,49.858,0.014,0.035,0.000,0.075,-93.71,1.13,0.33,0.00,2.36,
23.700,49.870,0.014,0.035,0.000,0.075,-101.59,1.14,0.33,0.00,2.37,
23.800,49.871,0.014,0.035,0.000,0.075,-109.76,1.14,0.33,0.00,2.38,
23.900,49.845,0.014,0.035,0.000,0.075,-117.88,1.15,0.33,0.00,2.39,
24.000,49.844,0.014,0.035,0.000,0.075,-125.71,1.15,0.34,0.00,2.40,
24.100,49.817,0.014,0.034,0.000,0.074,-134.18,1.16,0.34,0.00,2.41,
24.200,49.864,0.014,0.035,0.000,0.075,-141.93,1.16,0.34,0.00,2.42,
24.300,49.874,0.014,0.035,0.000,0.075,-149.60,1.17,0.34,0.00,2.43,
24.400,49.859,0.014,0.035,0.000,0.075,-157.77,1.17,0.34,0.00,2.44,
24.500,49.798,0.014,0.034,0.000,0.074,-166.01,1.18,0.34,0.00,2.45,
24.600,49.815,0.014,0.034,0.000,0.075,-174.29,1.18,0.34,0.00,2.46,
24.700,49.859,0.014,0.035,0.000,0.075,177.66,1.19,0.34,0.00,2.47,
24.800,49.776,0.014,0.034,0.000,0.074,169.74,1.19,0.34,0.00,2.48,
24.900,49.838,0.014,0.035,0.000,0.075,162.31,1.20,0.34,0.00,2.49,
25.000,49.840,0.014,0.035,0.000,0.075,153.57,1.20,0.34,0.00,2.50,
25.100,49.810,0.014,0.034,0.000,0.075,145.33,1.21,0.35,0.00,2.51,
25.200,49.814,0.014,0.034,0.000,0.075,137.48,1.21,0.35,0.00,2.52,
25.300,49.765,0.014,0.034,0.000,0.074,129.63,1.22,0.35,0.00,2.53,
25.400,49.816,0.014,0.034,0.000,0.075,121.57,1.22,0.35,0.00,2.54,
25.500,49.823,0.014,0.034,0.000,0.075,113.75,1.23,0.35,0.00,2.55,
25.600,49.761,0.015,0.034,0.000,0.074,105.39,1.23,0.35,0.00,2.56,
25.700,49.775,0.015,0.034,0.000,0.075,97.50,1.23,0.35,0.00,2.57,
25.800,49.724,0.015,0.034,0.000,0.074,89.85,1.24,0.35,0.00,2.58,
25.900,49.712,0.015,0.034,0.000,0.074,81.62,1.24,0.35,0.00,2.59,
26.000,49.707,0.015,0.034,0.000,0.074,73.38,1.25,0.35,0.00,2.60,
26.100,49.762,0.015,0.034,0.000,0.075,65.78,1.25,0.36,0.00,2.61,
26.200,49.741,0.015,0.034,0.000,0.074,57.14,1.26,0.36,0.00,2.62,
26.300,49.740,0.015,0.034,0.000,0.075,49.34,1.26,0.36,0.00,2.63,
26.400,49.784,0.015,0.034,0.000,0.075,41.19,1.27,0.36,0.00,2.64,
26.500,49.754,0.015,0.034,0.000,0.075,33.43,1.27,0.36,0.00,2.64,
26.600,49.757,0.015,0.034,0.000,0.075,24.75,1.28,0.36,0.00,2.65,
26.700,49.790,0.015,0.034,0.000,0.075,17.18,1.28,0.36,0.00,2.66,
26.800,49.782,0.015,0.034,0.000,0.075,9.54,1.29,0.36,0.00,2.67,
26.900,49.779,0.015,0.034,0.000,0.075,1.60,1.29,0.36,0.00,2.68,
27.000,49.752,0.015,0.034,0.000,0.075,-6.52,1.30,0.36,0.00,2.69,
27.100,49.814,0.015,0.034,0.000,0.075,-14.61,1.30,0.37,0.00,2.70,
27.200,49.735,0.015,0.034,0.000,0.075,-22.99,1.31,0.37,0.00,2.71,
27.300,49.711,0.015,0.034,0.000,0.075,-31.06,1.31,0.37,0.00,2.72,
27.400,49.648,0.015,0.034,0.000,0.074,-39.25,1.32,0.37,0.00,2.73,
27.500,49.691,0.015,0.034,0.000,0.075,-46.78,1.32,0.37,0.00,2.74,
27.600,49.677,0.015,0.034,0.000,0.074,-54.69,1.32,0.37,0.00,2.75,
27.700,49.746,0.015,0.034,0.000,0.075,-63.57,1.33,0.37,0.00,2.76,
27.800,49.657,0.015,0.034,0.000,0.074,-71.11,1.33,0.37,0.00,2.77,
27.900,49.691,0.015,0.034,0.000,0.075,-78.90,1.34,0.37,0.00,2.78,
28.000,49.671,0.015,0.034,0.000,0.075,-87.53,1.34,0.37,0.00,2.79,
28.100,49.691,0.015,0.034,0.000,0.075,-95.61,1.35,0.38,0.00,2.80,
28.200,49.585,0.015,0.034,0.000,0.074,-103.19,1.35,0.38,0.00,2.81,
28.300,49.717,0.015,0.034,0.000,0.075,-111.51,1.36,0.38,0.00,2.82,
28.400,49.637,0.015,0.034,0.000,0.074,-119.74,1.36,0.38,0.00,2.83,
28.500,49.557,0.015,0.034,0.000,0.074,-126.36,1.37,0.38,0.00,2.84,
28.600,49.644,0.015,0.034,0.000,0.074,-136.05,1.37,0.38,0.00,2.85,
28.700,49.722,0.015,0.034,0.000,0.075,-143.82,1.38,0.38,0.00,2.86,
28.800,49.635,0.015,0.034,0.000,0.074,-151.94,1.38,0.38,0.00,2.87,
28.900,49.597,0.015,0.034,0.000,0.074,-159.66,1.39,0.38,0.00,2.88,
29.000,49.656,0.015,0.034,0.000,0.075,-167.65,1.39,0.38,0.00,2.89,
29.100,49.651,0.015,0.034,0.000,0.075,-176.10,1.40,0.39,0.00,2.90,
29.200,49.586,0.015,0.034,0.000,0.074,176.02,1.40,0.39,0.00,2.91,
29.300,49.719,0.016,0.034,0.000,0.075,168.15,1.41,0.39,0.00,2.92,
29.400,49.579,0.016,0.034,0.000,0.074,159.79,1.41,0.39,0.00,2.93,
29.500,49.598,0.016,0.034,0.000,0.074,152.26,1.42,0.39,0.00,2.94,
29.600,49.640,0.016,0.034,0.000,0.075,143.81,1.42,0.39,0.00,2.94,
29.700,49.538,0.016,0.034,0.000,0.074,135.85,1.42,0.39,0.00,2.95,
29.800,49.601,0.016,0.034,0.000,0.075,127.55,1.43,0.39,0.00,2.96,
29.900,49.529,0.016,0.034,0.000,0.074,119.70,1.43,0.39,0.00,2.97,
30.000,49.537,0.016,0.034,0.000,0.074,111.39,1.44,0.39,0.00,2.98,
30.100,49.583,0.016,0.034,0.000,0.074,103.72,1.44,0.39,0.00,2.99,
30.200,49.557,0.016,0.034,0.000,0.074,95.37,1.45,0.40,0.00,3.00,
30.300,49.582,0.016,0.034,0.000,0.075,87.14,1.45,0.40,0.00,3.01,
30.400,49.672,0.016,0.034,0.000,0.075,79.17,1.46,0.40,0.00,3.02,
30.500,49.598,0.016,0.034,0.000,0.075,71.57,1.46,0.40,0.00,3.03,
30.600,49.557,0.016,0.034,0.000,0.074,63.87,1.47,0.40,0.00,3.04,
30.700,49.733,0.016,0.034,0.000,0.075,55.38,1.47,0.40,0.00,3.05,
30.800,49.611,0.016,0.034,0.000,0.075,46.63,1.48,0.40,0.00,3.06,
