0.200,0.019,0.002,0.005,0.000,0.011,-17.97,0.03,0.10,0.00,0.21,
0.300,0.023,0.002,0.005,0.000,0.011,-26.91,0.03,0.10,0.00,0.21,
0.400,0.027,0.002,0.005,0.000,0.011,-35.85,0.03,0.10,0.00,0.22,
0.500,0.030,0.003,0.005,0.000,0.012,-44.80,0.03,0.10,0.00,0.22,
0.600,0.033,0.003,0.005,0.000,0.012,-53.74,0.03,0.11,0.00,0.22,
0.700,0.036,0.003,0.005,0.000,0.012,-62.67,0.03,0.11,0.00,0.22,
0.800,0.038,0.003,0.005,0.000,0.012,-71.61,0.03,0.11,0.00,0.22,
0.900,0.040,0.003,0.005,0.000,0.012,-80.54,0.03,0.11,0.00,0.23,
1.000,0.043,0.003,0.005,0.000,0.012,-89.48,0.03,0.11,0.00,0.23,
1.100,0.044,0.003,0.005,0.000,0.013,-98.40,0.09,0.11,0.00,0.28,
1.200,0.046,0.004,0.005,0.000,0.013,-107.34,0.09,0.11,0.00,0.29,
1.300,0.048,0.004,0.005,0.000,0.013,-116.28,0.09,0.11,0.00,0.29,
1.400,0.051,0.004,0.005,0.000,0.013,-125.20,0.10,0.11,0.00,0.30,
1.500,0.052,0.004,0.005,0.000,0.013,-134.14,0.10,0.11,0.00,0.31,
1.600,0.054,0.004,0.005,0.000,0.014,-143.05,0.11,0.12,0.00,0.31,
1.700,0.056,0.004,0.005,0.000,0.014,-152.00,0.11,0.12,0.00,0.32,
1.800,0.058,0.004,0.005,0.000,0.014,-160.92,0.11,0.12,0.00,0.33,
1.900,0.058,0.004,0.006,0.000,0.014,-169.84,0.12,0.12,0.00,0.33,
2.000,0.061,0.004,0.006,0.000,0.014,-178.79,0.12,0.12,0.00,0.34,
2.100,0.063,0.005,0.006,0.000,0.014,172.28,0.13,0.12,0.00,0.35,
2.200,0.064,0.005,0.006,0.000,0.015,163.34,0.13,0.12,0.00,0.36,
2.300,0.066,0.005,0.006,0.000,0.015,154.43,0.13,0.12,0.00,0.36,
2.400,0.068,0.005,0.006,0.000,0.015,145.49,0.14,0.12,0.00,0.37,
