0.200,49.987,0.002,0.035,0.000,0.070,-16.13,0.03,0.10,0.00,0.21,
0.300,49.942,0.002,0.035,0.000,0.070,-24.26,0.03,0.10,0.00,0.21,
0.400,49.968,0.002,0.035,0.000,0.070,-32.37,0.03,0.10,0.00,0.22,
0.500,49.967,0.003,0.035,0.000,0.070,-40.41,0.03,0.10,0.00,0.22,
0.600,49.968,0.003,0.035,0.000,0.070,-48.31,0.03,0.11,0.00,0.22,
0.700,49.977,0.003,0.035,0.000,0.070,-56.44,0.03,0.11,0.00,0.22,
0.800,49.990,0.003,0.035,0.000,0.070,-64.65,0.03,0.11,0.00,0.22,
0.900,49.961,0.003,0.035,0.000,0.070,-72.51,0.03,0.11,0.00,0.23,
1.000,49.970,0.003,0.035,0.000,0.070,-80.57,0.03,0.11,0.00,0.23,
1.100,49.983,0.003,0.035,0.000,0.070,-88.45,0.09,0.11,0.00,0.28,
1.200,49.987,0.004,0.035,0.000,0.070,-96.66,0.09,0.11,0.00,0.29,
1.300,49.990,0.004,0.035,0.000,0.070,-104.52,0.09,0.11,0.00,0.29,
1.400,49.998,0.004,0.035,0.000,0.070,-112.77,0.10,0.11,0.00,0.30,
1.500,49.998,0.004,0.035,0.000,0.070,-120.69,0.10,0.11,0.00,0.31,
1.600,50.015,0.004,0.035,0.000,0.071,-128.79,0.11,0.12,0.00,0.31,
1.700,50.004,0.004,0.035,0.000,0.071,-136.75,0.11,0.12,0.00,0.32,
1.800,49.980,0.004,0.035,0.000,0.070,-144.66,0.11,0.12,0.00,0.33,
1.900,49.986,0.004,0.035,0.000,0.070,-152.68,0.12,0.12,0.00,0.33,
2.000,50.024,0.004,0.035,0.000,0.071,-160.76,0.12,0.12,0.00,0.34,
2.100,49.996,0.005,0.035,0.000,0.071,-168.66,0.13,0.12,0.00,0.35,
2.200,50.010,0.005,0.035,0.000,0.071,-176.96,0.13,0.12,0.00,0.36,
2.300,50.043,0.005,0.035,0.000,0.071,174.87,0.13,0.12,0.00,0.36,
2.400,50.005,0.005,0.035,0.000,0.071,167.11,0.14,0.12,0.00,0.37,
2.500,50.026,0.005,0.035,0.000,0.071,159.10,0.14,0.12,0.00,0.38,
2.600,50.038,0.005,0.035,0.000,0.071,151.10,0.15,0.13,0.00,0.39,
2.700,50.050,0.005,0.035,0.000,0.071,143.08,0.15,0.13,0.00,0.40,
2.800,50.025,0.005,0.035,0.000,0.071,134.85,0.16,0.13,0.00,0.40,
